video_id,comments_disabled,ratings_disabled
DhEjpq88wGw,False,False
eiudTjsGM7g,False,False
RxlSl-kG3qg,False,False
PT2fxswWSpQ,False,False
Bf22Vq5phKo,False,False
80L97nV_vQc,False,False
raJMFayG5UA,False,False
AiH3nDqWr9I,False,False
EUwzWHD3Htg,False,False
XXRBLyQQ78A,False,False
6J-D86wfxiE,False,False
SA5ZUHsst8s,False,False
zNqCVTs38nU,False,False
S_lN0-gtWF4,False,False
asu37n6sEBY,False,False
mv73u5qHf08,False,False
Y7u45kMINgE,False,False
TI5bEf-BULU,False,False
DjjBg8hTaPo,False,False
beb8zCGMsbI,False,False
0XtCnGT0B20,False,False
IC_lnyn2R2Q,False,False
-2b4qSoMnKE,False,False
Xl38SuxyrgM,False,False
iLN0_ghe-Tc,False,False
-oOlAGKBXnA,False,False
HoSWvxeBiWc,False,False
rhhQS3ns6HU,False,False
-p-PToD2URA,False,False
h_SHkEWo7UM,False,False
C-DfipidnOE,False,False
PFH046Fh3ps,False,False
7C2z4GqqS5E,False,False
JNWwVDkj24g,False,False
9WwKW2wIU-k,False,False
JQbjS0_ZfJ0,False,False
VjEyUUQP1s8,False,False
gvuvxLzUB-w,False,False
07S_Glj3uYs,False,False
yc0kcGgg3o0,False,False
K5xERXE7pxI,False,False
anDIlMVgNwk,False,False
uu99R0zAUEw,False,False
DZJod5hUqx4,False,False
p6E9R9qv1No,False,False
fmtU3FFpHtU,False,False
-_jlqATo9eo,False,False
q57eQqq9-IA,False,False
zOgle88sKro,False,False
gCwDzQcbiF4,False,False
tfaGleA4qYo,False,False
Ph54wQG8ynk,False,False
XIZmIl9SsXk,False,False
Wwyxaow1wWg,False,False
tJfDBSWYqU8,False,False
DkeiKbqa02g,False,False
B3JFSL8AA70,False,False
FBhVIhmh_N8,False,False
Bs-Hr-gEJAU,False,False
U1RASlbIIVc,False,False
LDS8SeO6hyg,False,False
6ZfuNTqbHE8,False,False
5y0ARoVF6Qg,False,False
kehML-RAkd4,False,False
TfiVD2_Quy4,False,False
I-FHMnfORbo,False,False
MQSRmx9zS64,False,False
3IaL0li-LWU,False,False
DUYa7rjRz0s,False,False
jehMXPadHS0,False,False
0Juc2cL26mg,False,False
QDqzQwKwvxo,False,False
AKmlFyQaiXo,False,False
be3BHwNi58A,False,False
mE5bohQxxx0,False,False
s_PNdnAwtcc,False,False
U44YLdW9AL4,False,False
mniFYSyH7HE,False,False
olOdCkYIsrA,False,False
IqutUA3UOuw,False,False
FTv-CE43PpM,False,False
NWQqJDGo4Z4,False,False
dnA3Cd5xG5A,False,False
3Z6kYVQC83E,False,False
l7n58h-Zj3I,False,False
Wv0MKHbtcQQ,False,False
6xe64i_4GhM,False,False
mEtJAblVxxU,False,False
W7SZmMW6Ow0,False,False
pzD9zGcUNrw,False,False
aGl-1nwahCA,False,False
AIrxDop0GCQ,False,False
vCWrArYJntc,False,False
B5gu6o6CIDA,False,False
OPtomB--3Ss,False,False
cIkEjFiUqwU,True,False
KB_GCuJwPE4,False,False
dW4wpGg64pE,False,False
e77J4g0LMOk,True,False
fxNNP9kifNg,False,False
QDk-xa1oBXw,False,False
Csnsq9f_ZkQ,False,False
kZ3xRQOhpQI,False,False
7LjC-nUPrNg,False,False
we2XODhx-CM,False,False
lq0WUudJiSM,False,False
8h--kFui1JA,False,False
zLuhCfBqf5U,False,False
rRhzbPW3gzw,False,False
PtNRJvsLHV0,False,False
2Nlo2ekTRvI,False,False
YvEGAcgpwqQ,False,False
nFpEuUY-zQ0,False,False
xfi2eRAokc8,False,False
v-dfygYIfLs,False,False
5gFpcEKayz4,False,False
nLXCutcsoKQ,False,False
48qcnpCWBq0,False,False
rplCCSqWXIY,False,False
mebZJFd8_Vw,False,False
K7XsnDRtAcw,False,False
RBbkCEHBw_I,False,False
Nl0iGMkxwcc,False,False
mdWcaWBxxcY,False,False
KKD9DLbRak8,False,False
dS5Thrl-4Kc,False,False
IGScS6YgzBY,False,False
XxBr02E3C0k,False,False
GItpj4vu0Pg,False,False
RgbNxb08jXA,False,False
vFQ8hsZsDkA,False,False
CeCgsmTjHjk,False,False
UFPSIa1cLRQ,False,False
1UpvW5LiE2k,False,False
xkYpO9ATUT0,False,False
Z9cB0TjfIkM,False,False
OTLw9G1WpC4,False,False
cpxwX6KvWbQ,False,False
LyyqqECQ1z4,False,False
9Pwy-cAf09I,False,False
atvJwwec_2A,False,False
nr5Pj6GQL2o,False,False
uGwcNjWrgaU,False,False
9oFP-pOMNwE,True,False
ASNA5kkMQ20,False,False
TX0UsGn0GPc,False,False
n-1QWWaRUZI,False,False
wJYE0sFOteE,False,False
7s71D2kQrFE,True,False
7tYUMo3IgXg,False,False
M6LTqtYKDtI,False,False
3TwiPa39WnM,False,False
QQ_3S-IQm38,False,False
9bAiXJoNdy0,False,False
9mwM1VB9qs0,False,False
ZhSk8mPSWCg,False,False
XspEs1x9cPU,False,False
QDr9YTkFNO4,False,False
uLWBWUwIx64,False,False
0EbFotkXOiA,False,False
yvicqMrAHvQ,False,False
I2sRc3j7IU0,False,False
MCW5HUkrr-o,False,False
Ky9aIxiGzfk,False,False
WArjc_PF2b4,False,False
cBVTghAXTMw,False,False
NJcShzy0lMM,False,False
mLuzmXLORSg,False,False
B8R148hFxPw,False,False
T0R9gyvS24o,False,False
DOyL60sgi28,False,False
ZP57Kn9eAAQ,False,False
zYWt2mnalP8,False,False
bT9HPXKP5dI,False,False
xAXh7vSmjRk,False,False
b2EOxGUuBWA,False,False
dHDn26UX4aw,False,False
883Omd2YqXE,False,False
fd7M_5xW0SI,False,False
1C9STKF0Lv4,False,False
VlOq_4lmpzE,False,False
yRCsqCC7PFg,False,False
LdhQzXHYLZ4,False,False
o6XERmXsP-U,False,False
lE0eWRdSrY4,False,False
V1rt0t21vQw,False,False
AZTn1UMs408,False,False
8fbyfDbi-MI,False,False
Z9Mscw3O2XA,False,False
oI42BohDabU,False,False
Nr42pNrK5iU,False,False
czBa9nbvGNA,False,False
adz_lnvL0qI,False,False
i_N3q2ZAj-o,False,False
1ZAPwfrtAFY,False,False
JDnfux-fSJU,False,False
in5TfQfUIBY,False,False
NYMcACJLqJs,False,False
pa_oUisZZy0,False,False
ldmDBJRARB4,False,False
-m3L9lA5_tA,False,False
t5SXnaaOJfY,False,False
B2YCf8dTkIM,False,False
pEN_htHtt_c,False,False
IeTTfquV0iE,False,False
VonJ4ASDO40,False,False
i6mQAdU646o,True,False
RHpnWg6tdaw,False,False
M-7Eur0G17Y,False,False
sP6Z94dDPEw,False,False
wJh-jurxmGQ,True,False
5llHhbYjBwY,False,False
cPSpmSXNy_A,False,False
qQn6TsbYrH8,False,False
uLdNG_axPpg,False,False
7FceZB6qMiA,False,False
MrMAfMbZOmg,False,False
a3Z3HAdHFdo,True,True
BZt0qjTWNhw,False,False
Y2-JjnW3w2g,False,False
uKkbfxTHJGI,False,False
G_UHknhNbAQ,False,False
pkwSoJrVWAY,False,False
4gIR_q89g9Q,False,False
Qesuc8orTUY,False,False
sq4hYZlDPec,False,False
3b24Q8Bz7b4,False,False
6S9c5nnDd_s,False,False
GKBI_bVFSfs,False,False
1HBvOZlvj_w,False,False
inZzcTXYowY,False,False
aLSG3178eD4,True,True
b_lULj6v804,False,False
yMl68dEcOAg,False,False
EAGhzuitLXU,False,False
0noUI5HLY4I,False,False
Zzi4EQKBbOY,False,False
ESyJop31cmY,False,False
RZU5HebzuP4,False,False
9yDNAc8YS9c,False,False
jLM2ibaRbrk,False,False
bK0TEqDtkK4,False,False
ZJDMWVZta3M,False,False
HrQNdClwMs4,False,False
mQ055hHdxbE,False,False
-ppaazmNIgA,False,False
y2l7bhf5fJo,False,False
M84oouivF7k,False,False
MYexYwr5Pz4,False,False
sV7QeEJ9daI,False,False
HBS9783c0BI,False,False
BOKzXQdA4Nw,False,False
B1Kitc6cMXw,False,False
Bxhew4TpiAg,False,False
2Vv-BfVoq4g,False,False
pRnCk5QeXdw,False,False
6hTzM1BPdU8,False,False
WOAIo9G9rIY,False,False
dEs6-IfOGbw,False,False
UwdLlnPaRAU,False,False
aHsfKnrNCG4,False,False
uZUOzSMDBjg,False,False
SiDhj1Vq-uQ,False,False
NZFhMSgbKKM,False,False
YkfsQKs659k,False,False
1n4rqMnxaig,False,False
V8d6oQPQmX0,False,False
n_W54baizX8,False,False
Ow-plaMZHT8,False,False
YF6xzqOfCD8,False,False
afgvlR9WmIQ,False,False
wjj2upnfBI0,False,False
CWAX-tiepMo,False,False
Ucjgl-4s2nw,False,False
qNl4-y6q5rc,False,False
9Szts88zY4o,False,False
PH3lTEhNkUk,False,False
5xvOk7fo-K8,False,False
AenmqoozqoA,False,False
byBCkV_j-As,False,False
f45Va7jMSx4,False,False
6j-s9E3dRQ0,False,False
SsmgtO1zAhg,False,False
s7IchhU-o-A,False,False
4HSul1NBFes,True,True
qxbS8qbBL0c,False,False
PmUL6wMpMWw,False,False
mTHLyCqtLJE,False,False
5tPugvYE6wM,False,False
kEEBq1vDTa8,False,False
qpAo_XvCQaQ,False,False
w8UI8r9Ccwk,False,False
UZ47aQFp2TQ,False,False
QOksZ8VogRw,False,False
jHZTzXteoU8,False,False
SJXXGL_8VcU,False,False
F3eSaEHSCu0,False,False
5JEI0sjJs8c,False,False
ryr75N0nki0,False,False
PABlVzeldaM,False,False
RskA7MUqpQg,False,False
UOHURuAf5iY,False,False
UVaeRX9LybU,False,False
wgiW1uFZYr8,False,False
t4pRQ0jn23Q,False,False
Vp40y-048MA,False,False
UQHSK-kgONk,False,False
Srl96IoeWJs,False,False
wbxblKFtGCg,False,False
37xIzAWyO8I,False,False
Pa3ao2TVn1A,False,False
w0XYVssCKjw,False,False
xl3HhY2BTuU,False,False
WKdt-UxuPxM,False,False
z0UNp33SUTE,False,False
E579ABhzXwo,False,False
19QxOZU0zkQ,False,False
BspHjvU11y4,False,False
mwiKZ4qmRnQ,False,False
4cXsgT3ZcL8,False,False
nUDX6OCXEyc,False,False
jGl-6an8fz8,False,False
S0OICOBR19Q,False,False
vI4LHl4yFuo,False,False
Fj3euSYAtnc,False,False
JNv4w6DFoYs,False,False
NfLVVJOuY5M,False,False
VaGcPRMY5UM,False,False
sQzbRulqz3s,False,False
wjOK-U2GhIs,False,False
9fed80dZ5wM,False,False
oo9JMSiI55M,False,False
8KgiaRPxRnQ,False,False
RmH15TCBvDk,False,False
t8a8EFMAuSU,False,False
1bSDtlARvPI,False,False
eoBOueMfdcY,False,False
A4cASDml7Vk,False,False
GSCP2yg-v2g,False,False
hpapqEeb36k,False,False
_CFJ1u-DIBc,False,False
f3uZxD39awA,False,False
T9NzhjcPsQQ,False,False
qOioqgPyCwE,False,False
cAamrkLjIuM,False,False
q-WipZ9p0wk,False,False
XAzqBDFs418,False,False
UC34HrZhfPM,False,False
Go3DZxyoH_Q,False,False
mW8X2L1lpAo,False,False
ih8ex84QoH4,False,False
_Iz83-Cmt6A,False,False
VeXoFFxxUyc,False,False
ZUSPD9zOyJs,False,False
BPQHG-LevZM,False,False
pisY6J2Ky6U,False,False
sxyotaytAS0,False,False
SW3X7-gk8q0,False,False
XzzQL96yAwE,False,False
-SJywvgaJEI,False,False
h8ycmroFQSs,False,False
GKJQ5J1jXFw,False,False
8d_202l55LU,False,False
K_XXXDPODmw,False,False
wKbFHK05Jks,False,False
dNW0B0HsvVs,False,False
fyjt5zpNAeg,False,False
-kTWIm7m4Uw,False,False
2SJ0hgdciNE,False,False
Ay420BlEtb8,False,False
r_UPEj0er_s,False,False
QIN5_tJRiyY,False,False
_zhR6d6LDzM,False,False
Yxv5EY-JwmU,False,False
iMYc9Anz1v0,False,False
FV4t5D0rwFs,False,False
t4NRe5NI5Gc,False,False
dm6ZSfE5muc,False,False
7iksIsZOCBM,False,False
LqSkYMmyUWU,False,False
aq-phmpUJ_E,False,False
fvv6TnuvT3g,False,False
4Ek6UCI0YQs,True,False
H_4ESBLJXQc,False,False
9OGr-2g0zVs,False,False
6wpb3YfXGqU,False,False
ZQ-YX-5bAs0,False,False
bhoFXkVy8JA,False,False
yFRPhi0jhGc,False,False
BdwJ0uXIV_U,False,False
KVw7fdB8gXM,False,False
AP14dJZzKkA,False,False
RNA516fNpuw,False,False
kJFL-P-A14U,False,False
kjkw7rKhPfc,False,True
yq4mgb1PDTI,False,False
SqyPQ5eAgCY,False,False
EU-eQpCqBXQ,False,False
f3Xkre0GOFU,False,False
hlGm5tse8ek,False,False
hX643KbiI4s,False,False
pCWH5OW9lDo,False,False
83paNSKdfNM,False,False
pb7CBZ952zs,False,False
CRiBnM9l4N4,False,False
a7JQzSn8Ptg,False,False
VQhIUzPJi8o,False,False
XSg9Xc3ie_A,False,False
YlpXoQEqBWI,False,False
TN5jzDgORqQ,False,False
scI7dYdlzuY,False,False
u0feM_2mLvo,False,False
ZUV53Nn3PhA,False,False
sTVQDJyanco,False,False
PjqKPHZJgF0,False,False
u6unJQownW4,False,False
pz95u3UVpaM,False,False
hf_YjzEvYeQ,False,False
72Qahj0U0Lw,False,False
Z2ttpo7c95s,False,False
391JeKrI30w,False,False
_Ch5ClOB9AE,False,False
r5w4y6GW4U8,False,False
fOsphXJvaUE,False,False
NqfJ9wIWX4E,False,False
lJmDmfQOWVw,False,False
ir-_cm0BaWc,False,False
Q3jege0p0dQ,True,False
ifkRhaEDzzo,False,False
BQ_0QLL2gqI,False,False
OrwBc6PwAcY,False,False
IOLzpBzUXZs,False,False
ZYCDNf1a-kY,False,False
pP6r2Gy_dTs,False,False
BmMuLuG1yW8,False,False
0ycLaWymtKk,False,False
OTEIbWy8AvY,False,False
C535gMNdiDk,False,False
twdauWqqmrc,False,False
HgjVWV0Uw3M,False,False
zkrq7Kpd1so,False,True
eenl2f0o6AQ,False,False
UPPkvPe5WJ8,False,False
ss6qQM054B0,False,False
-mvfLtZTe3Q,False,False
rf3iHqE240I,False,False
nrB7aqfRzyE,False,False
lRdsL1z7Ml4,False,False
S8e1yxXiODQ,False,False
YSVLsQ6VBdM,False,False
BxZYIjdgGtg,False,False
SuzlcQc1iks,False,False
LQicq60aJaw,False,False
ejlD0Sg-8ig,False,False
8cpqLRC7T80,False,False
8H0alk0e0tg,False,False
xptpXSTtgSY,False,False
Q9B45wXYpzc,False,False
5SkwvwSydmk,False,False
r5B5WmzdBKU,False,False
8mCcM-PUmLM,False,False
TBF7eTSTWLA,False,False
wwX-RSqxEXc,False,False
ooyjaVdt-jA,False,False
GClwSu4hKpQ,False,False
_yiQHtBFYkg,False,False
Hq89wYzOjfs,True,False
w2QTDd1sT1E,False,False
5TXSR9Jel24,False,False
5E4ZBSInqUU,False,False
g3IvVejktJE,False,False
C7lQ_jqSqKQ,False,False
klGP5rtA76c,False,False
8mhTWqWlQzU,False,False
P7WRXaxu1u4,False,False
xLkHEZTSeoU,False,False
STI2fI7sKMo,False,False
fbHbTBP_u7U,False,False
vjI4Alon-3Q,False,False
yLdav-8af6g,False,False
RdAKIVgTKuw,False,False
1kEoS9WwpmA,False,False
72hlr-E7KA0,False,False
wxd-5OIngDw,False,False
W3FH1scDhfA,False,False
8bqvu8eFZss,False,False
iGCdvqVbIa0,False,False
ukqJTaHm-xc,False,False
2Z3yeFZyCjI,False,False
MaTSyJDoxPo,False,False
OG2C2KgtRRU,False,False
iWZmdoY1aTE,False,False
BGtsTNCMrQI,False,False
B2MvoBRzrm4,False,False
oRSVrtKph_k,False,False
nk-_RJcWd4M,False,False
e9yCAIwqhNc,False,False
cYkDfWdlLak,False,False
g5CNiarSdbU,False,False
D18e8aU-UWs,False,False
lQkc0DcS7O4,False,False
4NOIj0Munk0,False,False
uLHygq6Mm-0,False,False
yHHnywiSwIE,False,False
C7mxTEskjQg,False,False
sIMChzE_aCo,False,False
3lgcBZdMZxM,False,False
iBy6XRHPODQ,False,False
TMfStd3v330,False,False
mDRifR9HdK8,False,False
2XQPTtTv_O4,False,False
mQdBJGlnQYs,False,False
w2A8q3XIhu0,False,False
zbtyaKAMDdk,False,False
4h-XOckOwN8,False,False
njivNmUuFZs,False,False
v3UrBcJaczQ,False,False
9WXQr3WVrbU,False,False
Wm8QlNCk-wg,False,False
rBkLNBRDw5c,False,False
sqkL6D0ScR0,False,False
DdLYSziSXII,False,False
zZ9FciUx6gs,False,False
rcGFrdopXxo,False,False
gm5P74vcB84,False,False
kXeJFEN4tps,False,False
Pubtjn5QIjg,False,False
cccyOn99s4Y,False,False
kXIF2FQpgjM,False,False
9uez2DBg9Mg,False,False
23QOy9Q2qNI,False,False
HEVonh8bjC0,False,False
N4LQuwSjc34,True,False
J41qe-TM1DY,False,False
Ba4j_q02FM4,False,False
2TfXp8KDvKw,False,False
bw_ob5GFi6I,False,False
XVKg8uPSb5s,False,False
ONviWNYLKME,False,False
1QR-GsZkE3E,False,False
JlcJaCS4BPM,False,False
BFqNP8VqoPs,False,False
EGV9Ms9EHcg,False,False
hA8lElh7LFg,False,False
Cr9oGxr0Qa0,False,False
GqF5lyEUfMk,False,False
Iay3Wu6wybA,False,False
we5djgQwK9w,False,False
n-DTjpde9-0,False,False
FZjexxJ7lYM,False,False
pKFd5rAUM2s,False,False
Eafi9hqm3OY,False,False
mUSv8b-V5I4,False,False
51cbHTKdILA,False,False
zOLbPvwK7-Q,False,False
-JVITToppE0,False,False
48pP0WFjuOE,False,False
ZzO8VAOJs4U,False,False
CX11yw6YL1w,False,False
NukmFF__G-g,False,False
TgSDDY0b1tU,True,False
qXU2qTRjBKU,False,False
YWVylysTNIA,False,False
9m9oO84Q2fk,False,False
gqR5QaaSFX4,False,False
JGm9Y_hFqNk,False,False
7sEKooUZi7I,False,False
dRvKm__GrqU,False,False
c835XURBeLQ,False,False
wylMwU1wEOM,False,False
RHUxyXZBXY8,False,False
7iQn-toQp6A,False,False
MsPOzYbEUqo,False,False
DTg2FihPSso,False,False
qE7psdp1jVE,False,False
pwGbwYAfSmg,False,False
PLAFNvxDPMw,False,False
RPE3cglo9o0,False,False
H_TJs9vH0ow,False,False
KksXbA66RQQ,False,False
uSTNyHkde08,False,False
m7CtnR47w20,False,False
fZJ4D2iAx9A,False,False
JckuMy_aYso,False,False
iDN7xlv3xxM,False,False
tPtMP_NAMz0,False,False
oDYoV8-9v10,False,False
iILJvqrAQ_w,False,False
KhdecX0qjNA,False,False
kG41zm8HGSE,False,False
bNcj9iR956M,False,False
HTTpDGDAxtg,False,False
15aTCG3as6Q,False,False
nAsrsMPftOI,False,False
SQsPvrev_bQ,False,False
CH3aAnw7XeU,False,False
lSaGEo3UfBk,False,False
lklTc_DTE8Q,False,False
n47bRyBKjsw,False,False
X9Qh8vsSE-c,False,False
HxuHo62reRw,False,False
PAHm7SEhhuw,False,False
xnBtEib-H9E,False,False
behWkJPCkLI,False,False
ms7t4CnjW1k,False,False
ONZAeOIqsjA,False,False
KHyvGmuvIoY,False,False
7VnEPIBsp20,False,False
USXoINPEhoA,False,False
4dpjhcQr0RM,False,False
1purAy2MsOc,False,False
Lo52BObqCds,False,False
2_DRBnV4nGY,False,False
h8VJft5Xq5g,False,False
_oZIbFolJTw,False,False
dWxS9_OwC8Y,False,False
CJUgcgFNNWA,False,False
ctx4YBEdOxo,False,False
0devsSCkYRY,False,False
k-qUBZWor4I,False,False
60nDlMw5vFQ,False,False
8udNOTFiqUs,False,False
B1pdDGaC9Mk,False,False
xffS8n-M0Jg,False,False
5hEJsoDP2q4,False,False
Mo9Xw_EYDFo,False,False
97Gh0LRdKu4,False,False
lY_0mkYDZDU,False,False
B5HORANmzHw,False,False
kbaMeEcdDfM,False,False
w_b63zETbSs,False,False
A3_c-aSZF5M,False,False
p2P5jrcNwY4,False,False
J75enyWdbBM,False,False
lUZPV3gGXgY,False,False
4FEcHK-c2VE,False,False
e9XbKS9xWD0,False,False
ARA0AxrnHdM,False,False
DtWriozwdR0,False,False
TKMXw1YI5S4,False,False
TUmyygCMMGA,False,False
nkcy2nyPFDE,False,False
lzgQrHFDNLE,False,False
CvAQpSdcvno,False,False
Qp7QJpLhOs4,False,False
DTErM4uuPdc,False,False
Wen6VQS6NG4,False,False
DOIw62TXYkg,False,False
jYnEHDHp32E,False,False
LsoLEjrDogU,False,False
zUDcGDK_bRw,False,False
UuETCtbExnM,False,False
DV1OqgHb3jc,False,False
p1jllz43xZE,False,False
cQp_C_Zrc3U,False,False
i5qOzqD9Rms,False,False
4qakFfGRV4E,False,False
DQQN_79QrDY,False,False
e2ExvdtmIyU,False,False
0DpCDxoj_Xg,False,False
dJCKavW22PM,False,False
hD3sd-9tcRI,False,False
3oXhLdeuxDw,False,False
QerVvvNem1w,False,False
VVxQ9HC2aeY,False,False
-0NYY8cqdiQ,False,False
u_SA2QkZd24,False,False
_zCDvOsdL9Q,False,False
D2UE_Gw7XpI,False,False
OG6qjAivguw,False,False
2fZ-qIHlA5M,False,False
-QR-TB_k20M,False,False
4HX6R88QZB0,False,False
o7iL2KzDh38,False,False
OfHYnyllqec,False,False
wamF2KUQKLA,False,False
9ZrAjnPHzjQ,False,False
WOUZxG1JcGI,False,False
o8m2kXgCIMc,False,False
5BD1Yjc3du8,False,False
h-w7QZo0XSc,False,False
eDZKgSZ9V0Q,False,False
IBVo8dfqTBc,False,False
B3qT1k0r9pw,False,False
67LnlgA_Too,False,False
J3IbiFCR-Xs,False,False
Ga7thDlGbs8,False,False
dQjTQFRZsD4,False,False
yZC5DH7VScY,False,False
svi8VheVPrc,False,False
OL4LNg-iyY4,False,False
ywcNsJb2v2U,False,False
Ii_Gz1WbBGA,False,False
0nybdPCuvRI,False,False
fLwKs5yslSU,False,False
JWa_Lbdl0J0,False,False
oRQ4cTsr3_c,False,False
MinKIBZv2-k,False,False
56XbwQ59GbA,False,False
1I0cUTXwr-k,False,False
mh_hSkw9n_Y,False,False
TKhRjduXFEM,True,False
AiyZ92_JZxA,False,False
sQi0Yu1ApyE,False,False
GskBiFLSayg,False,False
GABCneYEE84,False,False
Uy7yJdq1yhg,False,False
Gv1xjf8BUrY,False,False
uexk7jWXYmU,False,False
ty-AFKiiTRA,False,False
aVamZUeeR88,False,False
c9m52-psUmw,False,False
phXTecbj6NI,False,False
gHZ1Qz0KiKM,False,False
PZxyNX8J7Y4,False,False
bkwLxcfcKTY,False,False
ZoMB_4a7LOY,True,False
KQRq9FZqNj0,False,False
dUMH6DVYskc,False,False
T7H7uH2t854,False,False
7bDvhiHoH-c,False,False
4hrrK3rXrR0,False,False
_72fqgEevOo,False,False
xgKyh00g6y8,False,False
EQzWr52gCWA,False,False
yuBqWcSKrCk,False,False
DMKcO-T5Y4o,False,False
M79o2UejYKo,False,False
Np0LMwqtOVM,False,False
D5bEwcJ8eCI,False,False
K62oeVyaC-U,False,False
z05WIkCvgjU,False,False
L8RxxVYWTIQ,False,False
AU9I1MX0c2s,False,False
4tpIiSqyiLo,False,False
KROef3M9gjk,False,False
_yJq9SeGLhg,False,False
loWpbevW9xg,False,False
0I9vWjc9nao,False,False
6P6Ia5Qj9W0,False,False
R8WBN3fJmwM,False,False
s7wLPGmnahE,False,False
ixxR3ZoqnF0,False,False
XwDTzD75fT4,False,False
ExP3ikM_wko,False,False
4-flcAEK0QI,False,False
QsLmJq8cHlA,False,False
_wrEYqdTf98,False,False
OU9IwxU7N78,False,False
McRNSFGwqtY,False,False
gAcvbGuqG0Q,False,False
ZYKUXMAou3Q,False,False
4FkEYUPr2gg,False,False
d-73-Cr0tQs,True,False
A8HLnDP6uRM,False,False
EajOkkJ80uc,False,False
aEM2kOrrNJI,False,False
Ye4z35i1b2Q,False,False
X8XHLakfV5U,False,False
w1zwGLBpULs,False,False
b3KFfgoDzw8,False,False
EFwa5Owp0-k,False,False
_lUiJsnGXh8,False,False
ttf_EzEkxBk,False,False
YrzxVhbDc-4,False,False
7l2NnC0MNt4,False,False
7NcVNt7zQJM,False,False
EjW7WzozgI0,False,False
J-NEOU-Ujeg,False,False
gx3S73InQ04,False,False
uRP4nAGMYCY,False,False
g0K5QoEj7FQ,False,False
ItYOdWRo0JY,False,False
pXxA_8C3HHQ,False,False
EY8rq1AyCPY,False,False
5qpjK5DgCt4,False,False
82zGhWVXXxg,False,False
1VJixjI_P3s,False,False
KhxqJzr6FAE,False,False
9reizHjwuNY,False,False
lR8ydxAJ_Cg,False,False
WemDKlmMAIs,False,False
4bWmB3cscBs,False,False
fNVUTgd4pio,False,False
9flXyzcSfT4,False,False
tFcfZwsbnnE,False,False
6UPeSHu1u_w,False,False
jQF5Q3773uk,False,False
HNvX4pY1TLI,False,False
RMWTNik9i_8,False,False
E2qtPth2W6w,False,False
-p2lhxUqMMQ,False,False
ZCNyOsPh2ng,False,False
HIwirSk4RjE,False,False
JNlOVdTQEIM,False,False
SMvZa784oow,False,False
MNzBFgwkU0A,False,False
6-Bf9yUay50,False,False
mN4JWnTOSmg,False,False
38I1jsA91iQ,False,False
v0TiqC_C8wI,False,False
a-4_6bThk2E,False,False
ZLFak6N04GY,False,False
zV9XlOw0Dyw,False,False
Mn-3c6of8t8,False,False
0YVbVXOjJv4,False,False
GLZZn7lCtcI,False,False
QmAbpXRNuYA,False,False
JZ6cvJVULp4,False,False
yxFdue1dCtE,False,False
xwXP7vB4mlY,False,False
kA66nAvEEII,False,False
62GUa_XUosE,False,False
lXfHgFRkOqE,False,False
3baKe4B3eyI,False,False
Vxww9Ap3DdM,False,False
VW-5B_g8CrY,False,False
5qvAXkzAcKw,False,False
JGo_a82jfj8,False,False
i_nLsG_asQg,False,False
WTyNJOXycQk,False,False
DGdSlnw4D_M,False,False
fy5hua8oEVQ,False,False
ZwoDYJWWXW0,False,False
al0lGtRpO5M,False,False
E21NATEP9QI,False,False
0Q0_xFYpYL4,False,False
eIp7PYuAu0k,False,False
08l0K3UyUXE,False,False
wV7RsaTY228,False,False
x25k_-Katf4,False,False
hiBPUpCJ7MQ,False,False
LS5ZSkHUqBQ,False,False
2dkl0fUKHAM,False,False
H7gh2fmdjCU,False,False
qtW9ornyPIQ,False,False
h8Q3IhUwX_4,False,False
eOQpjvnm4ME,False,False
9NkHIv25IH4,False,False
duXW_wPTw0o,False,False
vc0fb3xhFHY,False,False
VKY5Ws1Ys1w,False,False
P4YJwy_T9pM,False,False
P21a5Uty-uc,False,False
ILwBaXplwZU,False,False
_0uV-jMbHQU,False,False
muAPJiMho2Y,False,False
ZWMp9BpWODk,False,False
SWVtV59mczk,False,False
NVe6fC4Af-w,False,False
4qSziR6sD8Q,False,False
oKuPJ7zF0_k,False,False
af6L1jBZGYA,False,False
p2ZNmYnx7ds,False,False
EL1wN_ihL_E,False,False
KQT32vW61eI,False,False
o21-6NnDmzY,False,False
tj3EKWwIulQ,True,True
4IsdxwBMX1g,False,False
f743HmLmJOY,False,False
h07CnJy-SUc,False,False
ERBEwrn4f7Q,False,False
tEnCoocmPQM,False,False
2afSbqlp5HU,False,False
e2R0NSKtVA0,False,False
rbQLd9Kj2VI,False,False
ZO4CMPCmFDE,False,False
NuhhbcLyWWo,False,False
TxGmy416VRs,False,False
G63TF6OMa_8,False,False
uY6lAISZQ0Q,False,False
JdrdNQfZoqs,False,False
lYEj9snU838,False,False
Qf24J2Twws4,False,False
AW9M7Cmzjj8,False,False
ZpMNJbt3QDE,False,False
lw_KFCgcvA4,False,False
nsZvmFUXkrI,False,False
N7xjGJwuu6E,False,False
k_aT3jAK_QU,False,False
x9e_8zRuuO8,False,False
b03U6BYF9L0,False,False
jxWJLs7_doc,False,False
HUV1unZsiKE,False,False
MhneJpcGVD8,False,False
HHauPi8CS4k,False,False
mE9oqeXj4WY,False,False
9sbnGfWaOwQ,False,False
LvC8VzCcI88,False,False
TIQqb80eg24,False,False
w6rzRBHy1tk,False,False
ZtiCq8S0hq4,False,False
EIer2-KAn7o,False,False
QSFmuI-DAK4,False,False
nc99ccSXST0,False,False
